Single or double peak?,How inclined?,Which wind term dominates?
singlePeak,med_i,f2
singlePeak,high_i,f1
doublePeak,high_i,f3
doublePeak,low_i,f4
singlePeak,high_i,f1
singlePeak,med_i,f1
singlePeak,high_i,f2
singlePeak,med_i,f1
singlePeak,low_i,f2
singlePeak,high_i,f2
doublePeak,med_i,f4
doublePeak,low_i,f2
singlePeak,high_i,f1
singlePeak,high_i,f4
singlePeak,high_i,f1
